710277974625554433,RT @jokerscool: Bernie Sanders Had a Phenomenal Night — Here’s Why https://t.co/K7VmRbWvQ6  #tytlive #fyilive @IUNewsTalk,Thu Mar 17 01:34:00 +0000 2016,Florida,Eastern Time (US & Canada),Negative
710277975640506368,"Bernie Sanders Supporter Veers Off Road, Drives Over Trump Sign and Posts it Online (VIDEO) https://t.co/PkfMbZPqnZ via @gatewaypundit",Thu Mar 17 01:34:00 +0000 2016,United States,Eastern Time (US & Canada),Neutral
710277975611060227,RT @CNNPolitics: A new Donald Trump video uses Vladimir Putin to jab Hillary Clinton for barking like a dog https://t.co/WpfoTQSfrN https:/…,Thu Mar 17 01:34:00 +0000 2016,,Pacific Time (US & Canada),Negative
710277977821597696,"RT @KenGardner11: If you REALLY want to help Hillary Clinton, get Trump nominated. Hillary will crush him in a landslide.  https://t.co/Jrk…",Thu Mar 17 01:34:00 +0000 2016,NJ,Eastern Time (US & Canada),Negative
710277978517807105,"Bernie Sanders Supporter Veers Off Road, Drives Over Trump Sign and Posts it Online (VIDEO) https://t.co/UKByh2007d via @gatewaypundit",Thu Mar 17 01:34:01 +0000 2016,United States,Eastern Time (US & Canada),Neutral
710277980048793601,"RT @TheBriefing2016: .@MicNews: ""Two Reasons Hillary Clinton Is Now in Very Good Shape""  https://t.co/mXEhriSMvt",Thu Mar 17 01:34:01 +0000 2016,Los Angeles,Pacific Time (US & Canada),Negative
710277981390970880,RT @JohnFromCranber: Hillary Email Shows Forces Were Ready to Respond to BENGHAZI https://t.co/vJOgp8Xyku Dem Inaction Cost 4 Lives #tcot h…,Thu Mar 17 01:34:01 +0000 2016,,,Negative
710277980426264578,Name one thing Hillary Clinton ever did for black people? Sheeze all about the Hillary #BlackLivesMatter #bernie https://t.co/GS41g0cGLW,Thu Mar 17 01:34:01 +0000 2016,where i want to be,,Negative
710277981399191552,Disgusting #Democrat #Hillary #Clinton Calls #Police Officers to #Terrorists at #Iowa Forum | #BlueLivesMatter #Cops https://t.co/RAXMEmIQq0,Thu Mar 17 01:34:01 +0000 2016,Minnesota. God Bless America,,Negative
710277981055287296,Bernie Doesn’t Like Super PACs. What Happened to the Man Behind this Pro-Sanders One… https://t.co/Lh7eHp7n4a https://t.co/ZdJ5B1pRSW,Thu Mar 17 01:34:01 +0000 2016,"Washington, DC",Eastern Time (US & Canada),Negative
710277982779219968,Let's show it every hour for free to tell you how bad it is...... https://t.co/heuxKlIvuG,Thu Mar 17 01:34:02 +0000 2016,"Virginia, USA",Eastern Time (US & Canada),Negative
710277984540692480,RT @rogiloc: Bernie federal healthcare will eliminate abortion coverage &amp; jeopardize birth control #StillSanders #ImWithHer https://t.co/9Q…,Thu Mar 17 01:34:02 +0000 2016,Everywhere,Central Time (US & Canada),Negative
710277985291468802,RT @stephenstephan: Did Monica Crowley uncover the REAL reason Hillary Clinton was so angry and shouty last night? (Hint: Probably!) https:…,Thu Mar 17 01:34:02 +0000 2016,United States,Eastern Time (US & Canada),Negative
710277986990297088,"""California ALONE Has 545 Delegates!"" Alan Grayson Says Bernie Sanders Still In Position To Win!
https://t.co/iKfw5hTLBH 
#stillsanders",Thu Mar 17 01:34:03 +0000 2016,,,Negative
710277994648981504,America's infrastructure is endangering her citizens. Bernie Sanders wants to see it repaired. #feelthebern,Thu Mar 17 01:34:04 +0000 2016,"Novato, California",America/Los_Angeles,Negative
710277995404136448,RT @JohnFromCranber: Hillary Email Shows Forces Were Ready to Respond to BENGHAZI https://t.co/vJOgp8Xyku Dem Inaction Cost 4 Lives #tcot h…,Thu Mar 17 01:34:05 +0000 2016,Texas where else is there ,Eastern Time (US & Canada),Negative
710277994913239040,JUST IN: Developments Lead Bernie Sanders To Consider Demand Of Missouri Recount https://t.co/RNT5LxoH2W,Thu Mar 17 01:34:04 +0000 2016,"North Haven, CT",Central Time (US & Canada),Negative
710277997773897728,RT @VICE: How Bernie Sanders could lose the nomination and still win the Democratic Party https://t.co/E7jEiD9ywr,Thu Mar 17 01:34:05 +0000 2016,,Pacific Time (US & Canada),Negative
710277997333315585,RT @WisdomReact: somebody come get hillary clinton https://t.co/gpyfyVdkC8,Thu Mar 17 01:34:05 +0000 2016,"Garden Grove, CA",,Negative
710277998394605568,"RT @totalfratmove: Watch Hillary Clinton Lie For 14 Straight Minutes, Because Politics Are Honestly Hilarious: https://t.co/MBkK67Rt3o http…",Thu Mar 17 01:34:05 +0000 2016,Stockton '18,Atlantic Time (Canada),Negative
710277999531151360,"RT @FunnyViness: Someone come get Hillary Clinton 
https://t.co/AJZxv2ma4D",Thu Mar 17 01:34:06 +0000 2016,"Victorville, CA",,Negative
710278002207121413,When you're daughter starts dating black guys  https://t.co/jWBrFEmccv,Thu Mar 17 01:34:06 +0000 2016,Colorado State University,Arizona,Negative
710278002358284288,"RT CNNPolitics ""A new Donald Trump video uses Vladimir Putin to jab Hillary Clinton for barking like a dog … https://t.co/o5LGrLirCR""",Thu Mar 17 01:34:06 +0000 2016,"Dhaka, Bangladesh",Dhaka,Negative
710278003494948866,RT @bwtanker: Remembering When Mother Teresa Left Hillary Clinton in Stunned Silence on Abortion https://t.co/zxPvsulhYU,Thu Mar 17 01:34:07 +0000 2016,,,Negative
710278003700457473,"RT @SandyGodfrey8: Your Tuesday Briefing: Hillary Clinton, John Kasich, Syria",Thu Mar 17 01:34:07 +0000 2016,,,Negative
710278003880697856,"RT @Vets4Bernie: In 2008, Barack Obama lost 21 states to Hillary Clinton before eventually beating her nationally. This ain't over folks. #…",Thu Mar 17 01:34:07 +0000 2016,"Idaho, USA",,Negative
710278005520670720,"RT @vivabernie: 1st Berta Caceres now Nelson Garcia have been assassinated n still Hillary Clinton has ?'s to answer.
#StillSanders https:/…",Thu Mar 17 01:34:07 +0000 2016,"San Francisco, CA",,Negative
710278007596851200,RT @Libertea2012: Matt Taibbi: 'How the New York Times Sandbagged Bernie Sanders' https://t.co/hWNh5GYzwD #NotMeUs https://t.co/wAfVEZZn2I,Thu Mar 17 01:34:07 +0000 2016,,Central Time (US & Canada),Negative
710278009907851264,RT @GirlfriendNotes: somebody come get hillary clinton  https://t.co/sX0CxC6yme,Thu Mar 17 01:34:08 +0000 2016,,,Negative
710278010138525696,"RT @dcexaminer: New York Times to Hillary Clinton: ""Stop dodging"" questions about your record https://t.co/uZPeKmoo3j https://t.co/I8N4KDGY…",Thu Mar 17 01:34:08 +0000 2016,U.S.A. ,,Negative
710278010054647808,RT @JohnFromCranber: Hillary Email Shows Forces Were Ready to Respond to BENGHAZI https://t.co/vJOgp8Xyku Dem Inaction Cost 4 Lives #tcot h…,Thu Mar 17 01:34:08 +0000 2016,"hot springs village, ar.",Pacific Time (US & Canada),Negative
710278012101644288,RT @NashedPotato_: Dear Bernie: If the presidency doesn't work out for you its ok! Join the army. Rise through the ranks to become colonel.…,Thu Mar 17 01:34:09 +0000 2016,•the beach•,,Negative
710278012214906880,RT @JohnFromCranber: Hillary Email Shows Forces Were Ready to Respond to BENGHAZI https://t.co/vJOgp8Xyku Dem Inaction Cost 4 Lives #tcot h…,Thu Mar 17 01:34:09 +0000 2016,,Pacific Time (US & Canada),Negative
710278016597798912,"Military Times survey: Troops back Donald Trump, Bernie Sanders for president https://t.co/Fqor86Fy2l",Thu Mar 17 01:34:10 +0000 2016,,,Negative
710278018904825856,RT @amrightnow: Hillary Clinton should be in Jail Not on the campaign Trail #realdonaldtrump #military #army #navy #usmc https://t.co/CL9tR…,Thu Mar 17 01:34:10 +0000 2016,,,Negative
710278019252940800,"Military Times survey: Troops back Donald Trump, Bernie Sanders for president https://t.co/dsqf1n3sNE",Thu Mar 17 01:34:10 +0000 2016,,,Negative
710278019219333120,RT @CNNPolitics: A new Donald Trump video uses Vladimir Putin to jab Hillary Clinton for barking like a dog https://t.co/WpfoTQSfrN https:/…,Thu Mar 17 01:34:10 +0000 2016,Dispel This Notion,,Negative
710278023132483585,"RT @UnsolvedRHYME: Who is #DonaldTRUMP?
☆
A lil bit:
1 BillClinton
2 Ted Kennedy
3 Howard Stern
4 Bill O'Reilly
5 Hillary Clinton
6 D W Sch…",Thu Mar 17 01:34:11 +0000 2016,Republic of Texas,Tehran,Negative
710278023531073540,"RT @NMeleihi: ارشيف هيلاري كلينتون الإلكتروني !
يبدو انه سيكون ضربة قاصمة لحملتها الإنتخابية
https://t.co/ad74btcQe5",Thu Mar 17 01:34:11 +0000 2016,,,Negative
710278023589658624,RT @cenkuygur: Because it's not about expectations anymore. He's got actually win the states &amp; win more delegates. Starting now. https://t.…,Thu Mar 17 01:34:11 +0000 2016,United States,,Negative
710278024147513348,RT @WPJohnWagner: Bernie Sanders and rapper Killer Mike at Busy Bee in Atlanta. https://t.co/jqOiLlMgrQ,Thu Mar 17 01:34:11 +0000 2016,,,Negative
710278023916986368,@SenSanders #HillYes @HillaryClinton #MadamPresident  https://t.co/zEwvGLbC6g,Thu Mar 17 01:34:11 +0000 2016,"Tampa, FL",Eastern Time (US & Canada),Negative
710278025124839424,RT @skoaldiver: Similar to what she did to all of Bill's ladies. #HillaryForPrison2016  https://t.co/PdZbN9Nf1z,Thu Mar 17 01:34:12 +0000 2016,CT,Eastern Time (US & Canada),Negative
710278032200609792,RT @25Jmo: Hillary Clinton is an idiot.,Thu Mar 17 01:34:13 +0000 2016,"Sunnyside, GA",Pacific Time (US & Canada),Negative
710278033429688325,I liked a @YouTube video from @justinj1232 https://t.co/SkKmb1alNH Super Tuesday Wins &amp; Why Bernie Sanders Lost Big,Thu Mar 17 01:34:14 +0000 2016,VA,Eastern Time (US & Canada),Negative
710278034125955072,"Bernie Sanders Supporter Veers Off Road, Drives Over Trump Sign and Posts it Online (VIDEO) https://t.co/PkfMbZPqnZ via @gatewaypundit",Thu Mar 17 01:34:14 +0000 2016,United States,Eastern Time (US & Canada),Neutral
710278035375677440,"RT @LeahR77: Trump Dogs Hillary With New Barking Clinton Ad (Video)😛🐺
  https://t.co/iyS7o9HMEW #Trump #HillaryForPrison2016 https://t.co/c…",Thu Mar 17 01:34:14 +0000 2016,,,Negative
710278036197941249,"Bernie Sanders Supporter Veers Off Road, Drives Over Trump Sign and Posts it Online (VIDEO) https://t.co/ab1Apktp1G via @gatewaypundit",Thu Mar 17 01:34:14 +0000 2016,United States,Eastern Time (US & Canada),Neutral
710278035639967744,"RT @hannahl0ve9: Hillary Clinton and Donald Trump are both out at sea when their boats start to sink - who's saved?
.
.
.
.
.
.
.
.
.

AMER…",Thu Mar 17 01:34:14 +0000 2016,,,Negative
710278038458605568,RT @sanderswillwin: The campaign for Bernie Sanders must continue until the convention. via /r/SandersForPresi… https://t.co/gwB7aUrZyG htt…,Thu Mar 17 01:34:15 +0000 2016,"Florida, USA",Pacific Time (US & Canada),Negative
710278039880515584,"RT @totalfratmove: Watch Hillary Clinton Lie For 14 Minutes, Because Politics Are Honestly Hilarious (Video) &gt;&gt; https://t.co/MBkK67Rt3o htt…",Thu Mar 17 01:34:15 +0000 2016,South Carolina,Eastern Time (US & Canada),Negative
710278040509485057,@CNNnational  who cares what President Clinton that he got us out of War balance the budget vote for Hillary,Thu Mar 17 01:34:15 +0000 2016,Costa Mesa ,Pacific Time (US & Canada),Negative
710278041314967553,RT @CNN: Donald Trump video jabs Hillary Clinton for barking like a dog https://t.co/5xUQnqPhgN https://t.co/fxqtjxCzlN,Thu Mar 17 01:34:16 +0000 2016,1983,Atlantic Time (Canada),Negative
710278043252686849,Bernie Sanders draws his biggest crowd yet — in Arizona of all places https://t.co/vgnafi1GEU,Thu Mar 17 01:34:16 +0000 2016,In The Mists of Avalon,Eastern Time (US & Canada),Negative
710278045475717120,DC Metro closure perfect example of Bernie Sanders' big government theory and its failure.,Thu Mar 17 01:34:17 +0000 2016,,Eastern Time (US & Canada),Negative
710278045563682816,"RT @kompascom: Hillary Clinton, Ani Yudhoyono dan Jalan Menjadi Pemimpin https://t.co/IGNvLZIOQd",Thu Mar 17 01:34:17 +0000 2016,"Makassar, Indonesia",Beijing,Negative
710278046075506688,Cursing is allowed if directed at Obama or Hilary. Bernie not worth the effort. https://t.co/y1yQPlnjqC,Thu Mar 17 01:34:17 +0000 2016,,,Negative
710278047811895296,"RT @TheFunnyFml: Bernie sanders is lit 🔥
https://t.co/pQyfU5MfAD",Thu Mar 17 01:34:17 +0000 2016,,,Neutral
710278048222871552,RT @RevoltPolitic: Bernie Sanders' best states are yet to come. #StillSanders https://t.co/tAxWtcabj5,Thu Mar 17 01:34:17 +0000 2016,"Cherokee National Forest,TN/NC",,Negative
710278049334501376,RT @VICE: How Bernie Sanders could lose the nomination and still win the Democratic Party https://t.co/E7jEiD9ywr,Thu Mar 17 01:34:17 +0000 2016,kanye West's butthole,Arizona,Negative
710278049741189120,"RT @totalfratmove: Watch Hillary Clinton Lie For 14 Straight Minutes, Because Politics Are Honestly Hilarious: https://t.co/MBkK67Rt3o http…",Thu Mar 17 01:34:18 +0000 2016,,,Negative
710278051947421696,"When you married Bill, but your first love was Daquan  https://t.co/dJEyNwYSO7",Thu Mar 17 01:34:18 +0000 2016,,,Negative
710278055265046528,RT @CBCTheNational: It looks like the US could have to choose between Donald Trump &amp; Hillary Clinton this fall. https://t.co/1IF4qUT7cB htt…,Thu Mar 17 01:34:19 +0000 2016,"Calgary, Alberta",Central Time (US & Canada),Negative
710278058125561856,RT @Humans4Bernie: Jane Sanders dispels a few anti-Bernie talking points https://t.co/mMqFScDIG0 #FeeltheBern #Bernie2016,Thu Mar 17 01:34:20 +0000 2016,#Hogwarts ,Eastern Time (US & Canada),Negative
710278058637447168,I do not want Bernie Sanders to make it all he wants is 80% of my paycheck to give for free stuff https://t.co/1Seieyar8v,Thu Mar 17 01:34:20 +0000 2016,,,Negative
710278060315123712,RT @JohnFromCranber: Hillary Email Shows Forces Were Ready to Respond to BENGHAZI https://t.co/vJOgp8Xyku Dem Inaction Cost 4 Lives #tcot h…,Thu Mar 17 01:34:20 +0000 2016,Alsip.IL.,Central Time (US & Canada),Negative
710278060625543170,RT @Nashgrier: Bernie Sanders is the only candidate who truly has the people's best interest before his own #FeelTheBern,Thu Mar 17 01:34:20 +0000 2016,"La Plata, Argentina",Buenos Aires,Negative
710278062663999493,RT @RevoltPolitic: Bernie Sanders' best states are yet to come. #StillSanders https://t.co/tAxWtcabj5,Thu Mar 17 01:34:21 +0000 2016,,,Negative
710278068376440832,"RT @NoChillOnTinder: Someone come get Hillary Clinton 
https://t.co/CvXHMGzhBO",Thu Mar 17 01:34:22 +0000 2016,"Grapevine, Tx",,Negative
710278068766515200,RT @5050RecordLabel: BERNIE SANDERS HAS HIS VOTE! (retweet don't lol alone) https://t.co/IVOe8wzMbQ,Thu Mar 17 01:34:22 +0000 2016,"Vacherie,La",Central Time (US & Canada),Negative
710278068892356608,"RT @ThankYouBernie: thanks to hyper media spin, the troops are even more WOKE and committed. but keep forming those weapons, this is fun ht…",Thu Mar 17 01:34:22 +0000 2016,Pville California,Pacific Time (US & Canada),Negative
710278070863663105,"RT @GottaBernNow: Sorry, Hillary, but we’re done: I’m switching to Bernie Sanders https://t.co/mr2pikGpck #BernieSanders @BernieSanders #Hi…",Thu Mar 17 01:34:23 +0000 2016,,Pacific Time (US & Canada),Negative
710278072432517121,It's all over for Sanders - here's how the maths stacks up against him https://t.co/BoNVqb9hck,Thu Mar 17 01:34:23 +0000 2016,"Springfield, WV",Eastern Time (US & Canada),Negative
710278072646262784,"RT @GuerrillaDems: Bernie Sanders Had a Phenomenal Night https://t.co/svs4j5Lcg2

#StillSanders #ImWithHer #WeAreBernie https://t.co/kYPdWe…",Thu Mar 17 01:34:23 +0000 2016,Arizona,Arizona,Negative
710278072973574144,RT @FHCPublications: Bernie Sanders &amp; Donald Trump were in town the last two weeks and students visited their rallies. Our story: https://t…,Thu Mar 17 01:34:23 +0000 2016,kamikaze pizza,Eastern Time (US & Canada),Negative
710278074403852289,RT @Nashgrier: Bernie Sanders is the only candidate who truly has the people's best interest before his own #FeelTheBern,Thu Mar 17 01:34:23 +0000 2016,Chile - The world,,Negative
710278076144459777,RT @ayylmao: Bernie sanders is lit 🔥 https://t.co/A9EcriiGqB,Thu Mar 17 01:34:24 +0000 2016,"Cape Elizabeth, Maine",Eastern Time (US & Canada),Neutral
710278075951349760,@linda_her https://t.co/nekvCUkKwv,Thu Mar 17 01:34:24 +0000 2016,Michigan My Michigan,Eastern Time (US & Canada),Negative
